Y,X1,X2,X3
278403580,494,830,679
82745388,213,654,594
12893760,480,121,222
168185646,846,333,597
1335360,80,26,642
104196915,873,327,365
61830912,858,563,128
4942912,208,52,457
234163440,510,911,504
1809825,409,295,15
470627432,898,946,554
286371250,649,625,706
61653760,983,70,896
279964728,939,909,328
33553950,75,934,479
39020940,555,126,558
1258068,881,238,6
437911440,519,995,848
9163440,195,264,178
17722418,49,937,386
60753750,125,953,510
61483890,78,905,871
76870080,465,672,246
501129876,932,811,663
213192000,987,225,960
35114940,42,930,899
43929050,110,583,685
207082926,883,774,303
269794800,757,600,594
441324000,897,656,750
76839642,359,506,423
16345224,328,63,791
10041080,280,109,329
197107200,720,290,944
47937582,198,549,441
191916270,963,438,455
112776260,695,718,226
46274160,404,690,166
53425050,365,410,357
639539240,953,883,760
38237880,456,155,541
91522452,626,826,177
10309720,746,691,20
19377666,186,231,451
87979,97,907,1
465696,112,66,63
147783977,737,839,239
79216980,318,859,290
57975372,364,347,459
34204680,81,621,680
417965808,961,697,624
470629632,816,904,638
61021000,439,278,500
5500197,521,23,459
68925312,376,201,912
243559008,784,523,594
117875460,458,345,746
3636724,388,103,91
192504600,510,699,540
6881532,476,61,237
447371316,763,801,732
128952,8,81,199
114872670,627,186,985
87380370,198,945,467
5067279,993,21,243
5060036,181,964,29
132036492,316,591,707
447821640,630,796,893
11718729,363,153,211
41555140,748,205,271
465600000,480,970,1000
17790528,427,248,168
159945920,656,365,668
10309248,157,72,912
273600,24,600,19
82415736,922,764,117
14955858,514,549,53
43739136,678,96,672
5023488,372,16,844
226059625,935,475,509
44600406,97,591,778
67989240,295,396,582
299789105,865,539,643
76309000,548,250,557
31651818,719,87,506
1481430,678,437,5
216070506,477,586,773
168695730,630,861,311
94315392,556,304,558
26004784,806,74,436
418519332,594,826,853
36037932,367,668,147
1714020,265,21,308
178355925,471,561,675
94360200,170,638,870
244224,212,16,72
29667550,935,38,835
56624400,315,420,428
80449155,785,579,177
141593520,339,454,920
3903438,51,77,994
169883712,304,684,817
19249776,91,468,452
74342400,968,150,512
15764112,104,802,189
510003552,944,709,762
16090800,253,212,300
73116864,102,912,786
8669460,295,93,316
88718140,970,658,139
464985024,556,912,917
2437632,207,512,23
67067910,798,431,195
69287960,742,161,580
87319845,717,345,353
1217776,56,83,262
21097440,920,91,252
95571450,255,403,930
13045575,31,465,905
12385044,343,612,59
9583410,23,510,817
466969230,819,851,670
35132250,337,139,750
324105496,589,572,962
15792672,336,331,142
85221780,707,245,492
88147440,669,305,432
224576640,921,320,762
185616700,950,463,422
8411130,79,546,195
359632812,484,863,861
397208,14,164,173
11413920,160,553,129
21683376,891,117,208
714374388,998,897,798
56550758,682,283,293
32027247,93,529,651
26214840,696,155,243
133576960,716,583,320
11210285,599,985,19
403134112,848,502,947
75777144,569,248,537
187264504,586,452,707
285899320,796,490,733
240777500,380,925,685
72222432,642,356,316
8710550,346,475,53
32994000,600,235,234
401808528,984,538,759
23881600,272,200,439
118798180,382,454,685
157308480,378,765,544
5293824,96,488,113
114232209,263,481,903
136647147,507,277,973
16305536,82,956,208
5508630,631,9,970
157175370,990,561,283
1393119,81,21,819
1310400,336,20,195
157766232,802,291,676
331036752,677,976,501
23671050,122,199,975
823403,151,287,19
233831450,587,514,775
182837304,447,741,552
38815080,718,102,530
190142926,523,578,629
85198780,940,389,233
2858952,278,857,12
178493625,425,549,765
37117440,320,324,358
30451200,183,832,200
146793504,962,816,187
108101028,578,219,854
417277392,532,802,978
5841990,165,843,42
425688648,473,974,924
98804160,377,780,336
408296928,771,536,988
66546800,365,860,212
67609512,279,552,439
8598600,45,562,340
240674886,417,899,642
199420200,665,882,340
311489472,452,879,784
149178240,178,864,970
75769680,240,833,379
64143408,349,547,336
177695952,903,784,251
49886139,327,409,373
728715,37,195,101
42658560,920,414,112
34469832,263,344,381
86014110,643,195,686
11355696,99,856,134
138316542,741,938,199
71777610,309,290,801
88071192,132,909,734
46903731,833,137,411
10165650,101,122,825
58535116,188,619,503
40365888,68,596,996
187963105,979,893,215
13248960,320,373,111
24099600,76,604,525
20541831,51,493,817
61842872,247,263,952
23177088,558,352,118
453563490,907,633,790
99976520,214,940,497
61165755,315,277,701
37691136,738,336,152
2727582,66,187,221
333430020,594,990,567
98979990,381,415,626
282363033,743,393,967
230986496,494,832,562
429843232,494,952,914
37616685,235,687,233
36771840,608,320,189
257415246,537,538,891
9053376,24,773,488
23819040,510,278,168
17129116,401,59,724
53996544,216,558,448
746928,42,78,228
25528462,401,278,229
19091106,261,501,146
31120590,307,109,930
45005090,83,559,970
8550048,527,507,32
321885152,668,536,899
61643295,861,185,387
17331930,122,861,165
419898120,668,911,690
337404480,592,805,708
118419480,568,369,565
43944989,139,701,451
28352256,232,402,304
131429025,393,455,735
8266104,126,308,213
38664824,121,472,677
315292104,681,573,808
39737610,165,246,979
121875,5,195,125
75834772,326,389,598
3282900,706,6,775
139718927,311,859,523
168838560,456,484,765
47676684,66,953,758
42267225,563,165,455
331787880,570,703,828
3095820,234,270,49
91845600,497,280,660
10015488,168,276,216
434158920,780,867,642
237147400,700,466,727
431001600,976,575,768
456322930,745,653,938
228033405,555,907,453
89532450,661,602,225
198531000,855,860,270
12593256,892,543,26
120414864,397,534,568
3556080,449,72,110
193891320,747,360,721
27420498,723,441,86
7072560,792,94,95
184813056,922,348,576
213926856,751,996,286
73591875,375,441,445
68376266,994,217,317
1087632,83,78,168
17711262,246,103,699
223897284,564,507,783
293806440,668,905,486
15784041,221,399,179
1113336,126,94,94
10125024,78,133,976
7683885,473,361,45
9721320,163,70,852
101441362,899,506,223
1222774,523,334,7
113139376,673,266,632
51587200,196,280,940
13461130,502,31,865
44828082,663,573,118
353523432,782,606,746
85148544,624,296,461
22839471,37,641,963
234378392,977,628,382
71763615,447,165,973
154996875,625,835,297
438496240,806,812,670
104460508,593,937,188
27597312,954,904,32
992160,15,212,312
27101694,426,563,113
31641120,280,292,387
18606384,24,823,942
193793400,755,360,713
257897276,442,994,587
60464833,773,143,547
4049964,93,191,228
14308938,19,834,903
50712125,125,569,713
17587100,100,397,443
118451920,694,680,251
67431840,976,141,490
154455392,248,754,826
173313250,589,550,535
659857968,756,956,913
18546528,193,352,273
727056000,864,900,935
2208303,9,597,411
1209186,186,197,33
44482680,717,110,564
2657340,15,684,259
96638640,366,322,820
366441640,839,716,610
997328,16,751,83
43346880,96,870,519
6622880,424,71,220
164493448,229,808,889
484650444,863,883,636
131304192,712,408,452
257210976,696,454,814
67554000,675,180,556
439177200,588,970,770
29881784,943,68,466
35397080,326,445,244
454759578,626,887,819
275612040,395,881,792
30612500,625,158,310
286982080,704,665,613
186160198,271,973,706
213623379,621,419,821
14441200,200,914,79
271285092,897,558,542
206599680,320,732,882
53839467,331,477,341
129330432,792,648,252
29829492,153,422,462
231505011,747,647,479
84172032,153,896,614
273804232,533,818,628
192026144,788,332,734
496159824,752,867,761
99470282,703,538,263
35501328,648,794,69
105427840,280,808,466
198520308,756,489,537
61561710,973,370,171
13528360,452,82,365
111448224,657,912,186
89071490,718,577,215
586296324,758,886,873
139093130,827,242,695
6416172,828,21,369
190600080,430,876,506
166292438,559,446,667
91512000,744,205,600
18483766,838,959,23
549219979,749,979,749
219582504,788,822,339
192504020,590,943,346
40596012,276,277,531
194260792,638,326,934
44426000,229,388,500
20842272,387,68,792
836629044,887,996,947
53856,3,272,66
200632496,818,248,989
607495680,880,752,918
15409485,117,497,265
411615043,941,553,791
21894059,487,671,67
31337790,55,582,979
274266237,447,721,851
16852100,100,391,431
11283696,36,617,508
107408,56,7,274
178122350,667,763,350
171178700,847,860,235
254002716,837,726,418
793005248,856,932,994
77091924,454,622,273
98368000,265,464,800
56217348,316,297,599
132107274,894,421,351
4634176,103,304,148
34641750,247,510,275
32610234,641,278,183
135240744,894,641,236
36110340,189,466,410
690144,2,364,948
5604924,13,732,589
39468544,314,256,491
183858402,546,703,479
83713520,379,502,440
292924984,692,781,542
323807832,687,492,958
11070888,292,534,71
71659010,661,185,586
157627808,806,719,272
6115815,115,311,171
80797512,376,249,863
24881560,220,293,386
72568440,174,993,420
930668,71,226,58
32098206,831,178,217
145457514,367,873,454
5140317,39,991,133
314413064,532,922,641
46568544,228,422,484
145641888,349,966,432
8284278,346,347,69
310823856,609,686,744
5114172,12,569,749
139664928,908,312,493
54321408,696,96,813
117508248,909,452,286
639667595,929,721,955
299007360,828,488,740
122994915,335,939,391
24051748,287,511,164
76448625,375,473,431
281169216,501,888,632
61753328,208,581,511
163587963,763,803,267
338275503,657,977,527
420622389,781,981,549
14581512,627,57,408
51764390,482,235,457
35582085,489,693,105
31164243,849,47,781
278308800,525,704,753
69440,320,31,7
43245078,734,479,123
103805646,997,111,938
78210156,146,703,762
272213760,328,910,912
29821680,97,360,854
221387612,631,478,734
998400,12,832,100
4483800,150,318,94
14674842,93,714,221
556698,146,123,31
190440250,550,761,455
13470012,419,846,38
55161600,780,85,832
1207488,57,32,662
2717460,10,974,279
109980075,339,475,683
35290970,185,638,299
231045045,861,287,935
290098080,342,920,922
213824295,555,769,501
266599488,683,428,912
139097000,775,280,641
186724580,644,563,515
49751100,525,149,636
13303836,39,786,434
181613250,450,887,455
6665428,187,76,469
86457600,160,632,855
82393376,808,689,148
76656033,207,677,547
141311016,639,308,718
225902250,735,683,450
27124875,513,375,141
76629280,728,277,380
3865158,66,241,243
246928500,750,819,402
869652,63,116,119
92108640,520,348,509
12870000,550,300,78
21084030,558,687,55
20411640,354,961,60
744770970,881,930,909
30040182,122,327,753
318932328,803,871,456
40851216,474,324,266
46828782,339,273,506
102332880,754,520,261
641645,5,709,181
222184050,979,534,425
717750,725,15,66
90905584,508,308,581
65876270,571,139,830
131645280,442,876,340
100735620,438,545,422
756888,47,264,61
18035712,456,384,103
42766100,650,67,982
190674918,798,573,417
5275270,455,17,682
59162880,568,840,124
26711958,203,546,241
102530560,220,662,704
12974910,969,65,206
1904364,458,54,77
32994668,287,701,164
105251832,756,302,461
389534187,921,497,851
57760560,270,442,484
92593872,947,873,112
56266080,260,254,852
223937428,949,692,341
50537256,861,638,92
16782480,163,286,360
20998362,302,231,301
208136112,996,356,587
12896928,621,32,649
16016616,72,693,321
638257,811,787,1
108314478,402,489,551
2090133,171,17,719
3287562,34,193,501
122655624,339,637,568
346174416,588,852,691
25679160,767,108,310
590927040,920,792,811
136201824,432,562,561
26400003,107,379,651
127363236,546,253,922
256410,5,126,407
414358112,784,802,659
872413713,989,883,999
8332380,389,315,68
28811619,513,193,291
90717200,905,280,358
1813376,31,914,64
44317105,347,205,623
11743200,699,200,84
108489436,529,316,649
309142400,740,560,746
97299494,157,893,694
182967176,686,509,524
268511220,445,999,604
246463668,627,549,716
33526521,63,991,537
316494144,568,568,981
34388640,835,264,156
21428190,735,226,129
55898073,693,161,501
10663380,372,315,91
129469920,393,710,464
18254048,458,376,106
41660190,715,249,234
3754875,85,465,95
7793775,201,75,517
19178860,769,430,58
555633144,804,814,849
41441718,118,501,701
68674320,858,920,87
85772310,761,195,578
312732000,850,511,720
66442775,511,743,175
183047634,331,931,594
52079130,345,278,543
270028545,659,463,885
165448192,871,448,424
29873206,803,38,979
319664124,884,681,531
74693962,397,302,623
507807300,910,627,890
62419896,139,756,594
40545024,131,768,403
9597096,942,18,566
627677768,958,932,703
15503400,54,435,660
50635596,811,363,172
6541704,87,964,78
246694784,608,602,674
2527848,18,332,423
42877632,244,336,523
22034025,93,351,675
88443165,807,115,953
1367888,34,94,428
193131705,559,465,743
130702260,820,871,183
5833890,510,41,279
222520860,295,911,828
342779316,946,461,786
181689696,414,656,669
166723336,923,268,674
38662848,223,301,576
3382830,153,55,402
41548374,489,98,867
3151284,4,939,839
89471525,377,275,863
212257880,712,545,547
15898064,358,364,122
19732320,426,386,120
716102532,972,751,981
261749729,851,311,989
75603638,638,163,727
20093040,43,590,792
37170840,114,476,685
23083632,59,468,836
26426400,104,420,605
3958080,10,399,992
13930488,39,369,968
57024096,158,438,824
134209952,263,592,862
21634470,65,451,738
45841500,167,366,750
42831880,91,574,820
9117416,28,451,722
72525740,170,434,983
50526525,175,471,613
41668480,131,355,896
57802668,141,484,847
105044700,215,510,958
61259328,243,303,832
56958228,153,486,766
73179450,225,513,634
42708930,170,331,759
64890618,197,533,618
51314985,219,381,615
19213740,70,414,663
16053849,87,303,609
89616088,202,563,788
57244722,211,309,878
9888256,31,356,896
41140416,141,376,776
38993500,100,455,857
107857737,243,599,741
4655475,19,363,675
11615319,27,579,743
62796888,141,462,964
162030255,291,577,965
124143552,281,576,767
129302550,299,558,775
63356560,236,433,620
33722766,77,522,839
5182870,22,371,635
77424900,229,483,700
88646400,240,570,648
43924032,81,592,916
29629800,118,300,837
1350340,4,535,631
74770584,298,406,618
3828708,18,351,606
57054888,222,396,649
76359564,291,394,666
28773120,127,354,640
71223300,135,540,977
21471450,91,325,726
4008708,11,573,636
82943000,205,578,700
43047375,93,529,875
95764144,262,488,749
78450240,272,380,759
17674123,37,589,811
